dividend_dividend_yield,0.01004
dividend_dividend_yield_future,0.01406
dividend_dividend_volatility,
dividend_dividend_paying_years,6
dividend_payout_ratio,0.45076
dividend_payout_ratio_3y,0.24027
dividend_historical_dividend_yield_date,1634342400,1629849600,1614038400,1598400000,1582502400,1566950400,1551052800,1535328000,1519084800,1503878400,1488153600,1456704000,1440633600,1424908800
dividend_historical_dividend_yield,0.01004,0.01037,0.00717,0.00332,0.00362,0.00342,0.00313,0.00594,0.00558,0.00945,0.01544,0.02397,0.01818,0
dividend_historical_dividend_payments_date,1634342400,1629849600,1614038400,1598400000,1582502400,1566950400,1551052800,1535328000,1519084800,1503878400,1488153600,1456704000,1440633600,1424908800
dividend_historical_dividend_payments,0.07192,0.07192,0.07132,0.06663,0.05756,0.0529,0.05398,0.05607,0.04335,0.04503,0.03677,0.04292,0.01646,0
dividend_merged_future_dividends_per_share_date,1703980800,1672444800,1640908800,1634342400
dividend_merged_future_dividends_per_share,0.11733,0.1013,0.08716,0.07192
dividend_merged_future_yield_date,1703980800,1672444800,1640908800,1634342400
dividend_merged_future_yield,0.01638,0.01414,0.01217,0.01004
dividend_upcoming_dividend
dividend_dividend_yield_growth_annual,-0.12216
dividend_first_payment,0.01646
dividend_last_payment,0.07192
dividend_industry_analysis
dividend_buyback_yield,-0.00304
dividend_total_shareholder_yield,0.007
dividend_payout_ratio_median_3yr,0.24076
dividend_dividend_payments_growth_annual,0.18931
dividend_dividend_payments_single_growth_1y,2.14916
dividend_dividend_payments_single_growth_3y,1.09869
dividend_dividend_payments_single_growth_5y,1.91766
dividend_dividend_payments_ltm,0.07565
dividend_payout_ratio_history_date,1625011200,1617148800,1609372800,1601424000,1593475200,1585612800,1577750400,1569801600,1561852800,1553990400,1546214400,1538265600,1530316800,1522454400,1514678400,1506729600,1498780800,1490918400,1483142400,1475193600,1467244800,1459382400,1451520000,1443571200,1435622400,1427760000,1419984000
dividend_payout_ratio_history,0.45076,0.33113,0.24076,0.24644,0.13521,0.18778,0.25508,0.22102,0.1912,0.19719,0.20384,0.25285,0.35503,0.37814,0.41233,0.42695,0.44278,0.45137,0.46235,0.44947,0.43722,0.45732,0.48437,0.7409,1.08505,0.92148,0.73819
future_return_on_equity_1y,0.10671
future_return_on_equity_3y,0.11299
future_earnings_per_share_growth_1y,0.33739
future_earnings_per_share_growth_3y,0.71526
future_earnings_per_share_1y,0.32254
future_earnings_per_share_2y,0.40453
future_earnings_per_share_3y,0.41367
future_revenue_growth_1y,0.07664
future_revenue_growth_2y,0.20484
future_revenue_growth_3y,0.26438
future_revenue_1y,479.93233
future_revenue_2y,537.08037
future_revenue_3y,563.62377
future_cash_ops_growth_1y,0.37176
future_cash_ops_growth_2y,0.62348
future_cash_ops_growth_3y,0.60198
future_cash_ops_1y,67.65834
future_cash_ops_2y,80.07374
future_cash_ops_3y,79.01312
future_net_income_growth_1y,0.3533
future_net_income_growth_2y,0.69276
future_net_income_growth_3y,0.7333
future_net_income_1y,40.13119
future_net_income_2y,50.19761
future_net_income_3y,51.39971
future_minimum_earnings_growth,0.0186
future_merged_future_earnings_per_share_date,1703980800,1672444800,1640908800,1625011200
future_merged_future_earnings_per_share,0.44075,0.36891,0.27692,0.24117
future_merged_future_earnings_per_share_high_date,1703980800,1672444800,1640908800,1625011200
future_merged_future_earnings_per_share_high,0.52535,0.4443,0.34306,0.24117
future_merged_future_earnings_per_share_low_date,1703980800,1672444800,1640908800,1625011200
future_merged_future_earnings_per_share_low,0.36677,0.31462,0.23357,0.24117
future_merged_future_revenue_date,1703980800,1672444800,1640908800,1625011200
future_merged_future_revenue,566.71972,507.92428,452.39677,445.77042
future_merged_future_cash_operations_date,1703980800,1672444800,1640908800,1625011200
future_merged_future_cash_operations,84.89601,75.33009,60.11168,49.32223
future_merged_future_net_income_date,1703980800,1672444800,1640908800,1625011200
future_merged_future_net_income,55.21493,45.26211,35.08393,29.65427
future_earnings_per_share_growth_annual,0.20771
future_revenue_growth_annual,0.09529
future_cash_ops_growth_annual,0.15091
future_net_income_growth_annual,0.20623
future_industry_analysis
future_merged_future_ebitda_date,1703980.8,1672444.8,1640908.8,1625011.2
future_merged_future_ebitda,108.42367,95.11988,80.25494,47.61431
future_ebitda_1y,87.62632
future_ebitda_growth_1y,0.84034
future_forward_pe_1y,22.20646
future_forward_price_to_sales_1y,1.83676
future_forward_ev_to_ebitda_1y,9.51077
future_forward_ev_to_sales_1y,1.73648
future_gross_profit_margin_1y,0.40896
future_net_income_margin_1y,0.08361
future_merged_future_revenue_high_date,1703980.8,1672444.8,1640908.8,1625011.2
future_merged_future_revenue_high,663.00472,529.34424,464.30666,445.77042
future_merged_future_revenue_low_date,1703980.8,1672444.8,1640908.8,1625011.2
future_merged_future_revenue_low,473.14618,450.89596,425.29325,445.77042
future_merged_future_net_income_high_date,1703980.8,1672444.8,1640908.8,1625011.2
future_merged_future_net_income_high,64.50928,54.28971,42.62821,29.65427
future_merged_future_net_income_low_date,1703980.8,1672444.8,1640908.8,1625011.2
future_merged_future_net_income_low,45.10978,38.99278,28.95594,29.65427
future_next_earnings_release,
health_net_income,29.65427
